id,name,image_path,price,added_date,business_id,description,gender,masterCategory,subCategory,articleType,baseColour,season,usage
35925,Peperone Women Yellow Clutch,images\35925.jpg,87.08,1970-01-01 00:00:00,,,Women,Accessories,Bags,Clutches,Yellow,Summer,Casual
8784,Fastrack Unisex Brown Sunglasses,images\8784.jpg,94.9,1970-01-01 00:00:00,,,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
4975,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear,images\4975.jpg,53.57,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
56679,Portia Women Brown Sandals,images\56679.jpg,117.05,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Brown,Winter,Casual
24259,Numero Uno Men Navy Blue Shoes,images\24259.jpg,196.87,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual
38606,Nike Men Printed Boxed White T-shirt,images\38606.jpg,123.29,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
59631,FNF Red & Gold Collection for Wedding Sari,images\59631.jpg,175.73,1970-01-01 00:00:00,,,Women,Apparel,Saree,Sarees,Red,Fall,Ethnic
4149,Nike Women Free White Pink Shoe,images\4149.jpg,111.12,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports
10850,Wrangler Men Famous Filafil Blue T-Shirts,images\10850.jpg,190.69,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
26956,Jealous 21 Women Black Top,images\26956.jpg,84.51,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Black,Summer,Casual
29122,Puma Unisex Cat Logo Black Cap,images\29122.jpg,177.97,1970-01-01 00:00:00,,,Unisex,Accessories,Headwear,Caps,Black,Summer,Casual
51038,Enamor Women Lupine Coloured Briefs,images\51038.jpg,51.76,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Briefs,Lavender,Summer,Casual
30833,Fabindia Women Beige Kurta,images\30833.jpg,178.25,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic
48929,Lucera Women Silver Ring,images\48929.jpg,108.57,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Ring,Silver,Fall,Casual
27884,Scullers For Her Blue Shirt,images\27884.jpg,73.02,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Shirts,Blue,Summer,Formal
55498,Revlon ColorBurst Strawberry Lip Gloss 06,images\55498.jpg,170.65,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,Casual
3708,Classic Polo Men's Navy Grey Stripe T-shirt,images\3708.jpg,65.7,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
48115,Fossil Women Black Midnight  Belt,images\48115.jpg,87.02,1970-01-01 00:00:00,,,Women,Accessories,Belts,Belts,Black,Summer,Casual
18665,Fila Men Syncro White Shoes,images\18665.jpg,68.83,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
47961,French Connection Women Grey Clutch,images\47961.jpg,107.65,1970-01-01 00:00:00,,,Women,Accessories,Bags,Clutches,Grey,Summer,Casual
10408,United Colors of Benetton Women Solid Black Tops,images\10408.jpg,67.6,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Black,Fall,Casual
14894,United Colors of Benetton Women Solid Black Bags,images\14894.jpg,60.74,1970-01-01 00:00:00,,,Women,Accessories,Accessories,Travel Accessory,Black,Summer,Casual
15946,Turtle Men Solid Black Ties,images\15946.jpg,86.11,1970-01-01 00:00:00,,,Men,Accessories,Ties,Ties,Black,Fall,Formal
1863,Inkfruit Men Night Wolf T-shirt,images\1863.jpg,153.83,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
59255,Titan Men Black Watch,images\59255.jpg,103.97,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
20893,Basics Men Black Casual Shoes,images\20893.jpg,27.08,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
58989,Cavallini Men Deo,images\58989.jpg,158.94,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Deodorant,White,Spring,Casual
38050,Q&Q Men Black Digital Watch M119J003Y,images\38050.jpg,51.81,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
39182,Aneri Women Magenta & Black Kurta,images\39182.jpg,99.98,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic
41098,Allen Solly Woman Cream Top,images\41098.jpg,80.26,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Cream,Summer,Casual
21941,Murcia Women Casual Black Handbag,images\21941.jpg,180.71,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Black,Winter,Casual
56813,Aneri Women Multi Coloured Kurti,images\56813.jpg,139.75,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtis,Multi,Summer,Ethnic
59067,Peri Peri Women Black Bra,images\59067.jpg,87.54,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Black,Summer,Casual
15348,Nike Men Special Edition 3 Star Polo Black Tshirts,images\15348.jpg,30.59,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual
12951,Basics Men Blue Slim Fit Checked Shirt,images\12951.jpg,93.75,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
6048,UCB Men Ben Logo Black Shirt,images\6048.jpg,158.31,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Summer,Casual
13883,Scullers Men Check Purple Shirts,images\13883.jpg,21.04,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual
19585,United Colors of Benetton Women Solid Blue Top,images\19585.jpg,20.35,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Blue,Summer,Casual
6874,Forever New Women Pink Sleeveless Dress,images\6874.jpg,81.03,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Pink,Summer,Casual
18457,Nautica Blue Men Perfumes,images\18457.jpg,36.55,1970-01-01 00:00:00,,,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual
9000,Puma Men Archive Boot WTR Brown Casual Shoes,images\9000.jpg,194.82,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
48327,Pitaraa Women Green Sling Bag,images\48327.jpg,107.6,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Green,Summer,Casual
35589,Gliders Men Yellow Sandals,images\35589.jpg,72.22,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual
31915,Fabindia Women Green Silk Clutch,images\31915.jpg,55.06,1970-01-01 00:00:00,,,Women,Accessories,Bags,Clutches,Green,Summer,Casual
28004,Jockey ZONE Men Black Modern Trunks US19,images\28004.jpg,91.96,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Trunk,Black,Summer,Casual
27870,Scullers For Her Women White Striped Shirt,images\27870.jpg,86.61,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Shirts,White,Fall,Smart Casual
19743,United colors of benetton Women Blue Cap,images\19743.jpg,128.55,1970-01-01 00:00:00,,,Women,Accessories,Headwear,Caps,Blue,Fall,Casual
49033,Lucera Women Silver Ring,images\49033.jpg,193.89,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
8314,Locomotive Men Check Lafayette Blue Shirts,images\8314.jpg,73.35,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
31129,Giny and Jony Girls Printed White & Pink Dress,images\31129.jpg,59.52,1970-01-01 00:00:00,,,Girls,Apparel,Dress,Dresses,Magenta,Summer,Casual
43509,French Connection Women Grey Melange Dress,images\43509.jpg,174.58,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Grey Melange,Summer,Casual
18691,Hanes Men Black Modern Duo Dry Cotton Stretch Trunks,images\18691.jpg,11.92,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Trunk,Black,Summer,Casual
47995,Helix Men Black Watch,images\47995.jpg,12.82,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
38296,Reid & Taylor Men Brown Wallet,images\38296.jpg,186.27,1970-01-01 00:00:00,,,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual
14860,United Colors of Benetton Women Solid Grey Charcoal Wallets,images\14860.jpg,100.9,1970-01-01 00:00:00,,,Women,Accessories,Wallets,Wallets,Charcoal,Summer,Casual
39344,Mr. Men Green T-shirt,images\39344.jpg,31.0,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
1897,FIFA Men Germany Blue Jersey,images\1897.jpg,98.78,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Winter,Sports
52649,Mod'acc Women Orange Handbag,images\52649.jpg,80.53,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Orange,Summer,Casual
57109,Elle Women Blue Tunic,images\57109.jpg,61.17,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual
36902,Fossil Men Silver-Toned Dial Chronograph Watch FS4643,images\36902.jpg,167.39,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Silver,Winter,Casual
25529,Wrangler Men Griffith White Shirt,images\25529.jpg,57.86,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,White,Summer,Casual
39176,Aneri Women Purple Kurta,images\39176.jpg,38.78,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic
40982,Gini and Jony Boys Core White T-shirt,images\40982.jpg,113.79,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
58141,Rreverie Silver Earrings,images\58141.jpg,62.79,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Silver,Fall,Casual
57935,Clarks Men Black Leather Closed Sandals,images\57935.jpg,110.39,1970-01-01 00:00:00,,,Men,Footwear,Sandal,Sandals,Black,Spring,Casual
59093,Peri Peri Women White Bra,images\59093.jpg,59.05,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,White,Summer,Casual
41850,Genesis Men Pack of 3 Socks,images\41850.jpg,136.85,1970-01-01 00:00:00,,,Men,Accessories,Socks,Socks,Black,Winter,Casual
21189,Quiksilver Unisex Blue Backpack,images\21189.jpg,119.08,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual
16539,Basics Men White Slim Fit Striped Shirt,images\16539.jpg,19.16,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,White,Fall,Casual
46249,Fusion Beats Women Dark Pink Tunic,images\46249.jpg,81.45,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,Pink,Summer,Ethnic
13877,Scullers Men Solid Maroon Shirts,images\13877.jpg,86.45,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual
28236,Secret Temptation Women Mystery Deo,images\28236.jpg,166.57,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,Casual
8126,Fastrack Men Non Leather Brown Belts,images\8126.jpg,199.25,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Brown,Winter,Casual
19571,United Colors of Benetton Men Printed Black TShirt,images\19571.jpg,119.33,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
12199,Basics Men Blue Polo T-shirt,images\12199.jpg,32.73,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
7952,Puma Men's Knit Polo Black  Polo T-shirt,images\7952.jpg,165.5,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
6880,Forever New Women Long Black Jacket,images\6880.jpg,11.7,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Jackets,Black,Summer,Casual
11378,United Colors of Benetton Men Summer White Shirts,images\11378.jpg,17.93,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,White,Fall,Formal
45894,Maxima Men Black Dial Watch,images\45894.jpg,78.37,1970-01-01 00:00:00,,,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,Casual
39512,Peter England Unisex Black Backpack,images\39512.jpg,81.96,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual
52823,Adrika Green Earrings,images\52823.jpg,141.51,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Green,Summer,Casual
41408,Wrangler Women Red Stay Gold Tee Top,images\41408.jpg,75.03,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Red,Summer,Casual
33028,Mother Earth Women Printed Blue Kurta,images\33028.jpg,32.16,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic
25971,Femella Women Black Dress,images\25971.jpg,188.89,1970-01-01 00:00:00,,,Women,Apparel,Dress,Dresses,Black,Summer,Casual
58525,Wildcraft Unisex Green Chalk Bag,images\58525.jpg,48.19,1970-01-01 00:00:00,,,Unisex,Accessories,Accessories,Travel Accessory,Green,Summer,Casual
37488,Esprit Women Silver Dial Watch,images\37488.jpg,184.0,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,Silver,Winter,Casual
2844,Mr.Men Men's Mr.Busy Navy T-shirt,images\2844.jpg,117.19,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
50748,Red Chief Men Brown Shoes,images\50748.jpg,199.62,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
28652,Nike Men Tiempo Natural IV Black Sports Shoes,images\28652.jpg,125.33,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
29780,Basics Men Black Trousers,images\29780.jpg,127.66,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual
22368,Ed Hardy Men Diving Dragon Peach T-Shirt,images\22368.jpg,77.63,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Peach,Fall,Casual
3996,Spalding Men Black Flip Flops,images\3996.jpg,26.84,1970-01-01 00:00:00,,,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
19929,Reid & Taylor Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,images\19929.jpg,19.31,1970-01-01 00:00:00,,,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,Formal
2078,ADIDAS Women Fitted Black T-shirt,images\2078.jpg,183.54,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Black,Fall,Sports
9490,Puma Unisex Deck Black Backpacks,images\9490.jpg,59.63,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Black,Fall,Casual
49665,United Colors of Benetton Men Sunglass,images\49665.jpg,59.6,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
8542,Crocs Women Abf Single Flip Slippers,images\8542.jpg,124.49,1970-01-01 00:00:00,,,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual
16961,Image Men Sunglasses,images\16961.jpg,39.8,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
19115,Campbell Men Pack of 3 Solid Tshirts,images\19115.jpg,186.62,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
28460,Urban Yoga Women Pink Shorts,images\28460.jpg,97.7,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Sports
23088,Arrow Sport Men Dk.Grey Brown Trousers,images\23088.jpg,107.52,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual
43951,Catwalk Women Bronze Heels,images\43951.jpg,163.47,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Bronze,Winter,Casual
55834,Colorbar Miss Reflective Body Shimmer 001,images\55834.jpg,65.81,1970-01-01 00:00:00,,,Women,Personal Care,Beauty Accessories,Beauty Accessory,Skin,Spring,Casual
42883,French Connection Women Black Sling Bag,images\42883.jpg,114.01,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Black,Summer,Casual
48585,Lucera Women Silver Bracelet,images\48585.jpg,155.42,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Bracelet,Silver,Summer,Casual
34803,Flying Machine Men Woven Green Belt,images\34803.jpg,120.16,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Green,Summer,Casual
27428,Jockey Women Black V-neck T-Shirt,images\27428.jpg,99.98,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual
55008,Lakme Sheer Satin Lip Gloss 41,images\55008.jpg,120.97,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lip Gloss,Maroon,Spring,
19327,Myntra Men Solid Blue Sweatshirt,images\19327.jpg,49.95,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual
3398,Murcia Women Black Handbag,images\3398.jpg,126.83,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Black,Winter,Casual
39720,Arrow Woman Olive Jumpsuit,images\39720.jpg,60.16,1970-01-01 00:00:00,,,Women,Apparel,Dress,Jumpsuit,Olive,Summer,Casual
10098,Fastrack Men Analogue Plastic White Watch,images\10098.jpg,113.9,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,White,Winter,Casual
5853,ADIDAS Women Blue Handbag,images\5853.jpg,18.3,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
11976,Fila Men Paramount Plus Black Shoes,images\11976.jpg,194.3,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
36768,Maxima Men Gold Dial Watch,images\36768.jpg,92.33,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Gold,Winter,Formal
44348,Indian Terrain Men Brown Check Shirt,images\44348.jpg,116.96,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual
14438,Enroute Women Casual Yellow Heels,images\14438.jpg,89.88,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Heels,Yellow,Summer,Casual
46282,109F Women Yellow Tunic,images\46282.jpg,110.1,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,Yellow,Summer,Casual
47350,Baggit Women Green Bag,images\47350.jpg,60.52,1970-01-01 00:00:00,,,Women,Accessories,Bags,Handbags,Green,Summer,Casual
23615,Nike Fragrances Women Basic Perfume,images\23615.jpg,97.79,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,Casual
17420,Casio Enticer Men Black Dial Analogue Watch A479,images\17420.jpg,26.04,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
9803,Scullers For Her Women Scullers Top Navy Blue Tops,images\9803.jpg,189.76,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,Casual
3505,ADIDAS Women Adi Light White Fresh Shoe,images\3505.jpg,50.57,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Casual Shoes,White,Fall,Casual
42622,Estelle Women Earrings,images\42622.jpg,119.25,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual
12152,Aurelia Women Printed Purple Kurti,images\12152.jpg,89.39,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic
26367,Arrow Woman Lavender Shirt,images\26367.jpg,151.18,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Shirts,Lavender,Summer,
18468,Reebok Reelive Women Perfumes,images\18468.jpg,31.08,1970-01-01 00:00:00,,,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual
13080,Numero Uno Men Black Casual Shoes,images\13080.jpg,193.26,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
48318,Pitaraa Silver Omelette Thin Bracelet,images\48318.jpg,162.84,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Bracelet,Silver,Winter,Casual
30202,Nike Unisex Classic Turf Navy Blue Backpack,images\30202.jpg,176.41,1970-01-01 00:00:00,,,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,Casual
33487,Doodle Kids Boy Check Red Shirt,images\33487.jpg,120.79,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Red,Summer,Casual
40175,Fastrack Men Revo Coated Sporty Wrap Sunglasses,images\40175.jpg,30.25,1970-01-01 00:00:00,,,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual
10605,Esprit Women Houston Funny Pink Watches,images\10605.jpg,41.99,1970-01-01 00:00:00,,,Women,Accessories,Watches,Watches,Pink,Winter,Casual
56010,Colorbar Velvet Matte Hot Hot Hot Red Lipstick 01R,images\56010.jpg,22.23,1970-01-01 00:00:00,,,Women,Personal Care,Lips,Lipstick,Red,Summer,Casual
32555,Playboy Men White Shoes,images\32555.jpg,113.63,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
53562,Q&Q Unisex Blue Dial Watch,images\53562.jpg,178.91,1970-01-01 00:00:00,,,Unisex,Accessories,Watches,Watches,Blue,Winter,Casual
40949,Gini and Jony Boys Around the World White T-shirt,images\40949.jpg,160.83,1970-01-01 00:00:00,,,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
45407,Rocia Women Brown Sandals,images\45407.jpg,172.79,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Flats,Brown,Summer,Casual
4720,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear,images\4720.jpg,112.74,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
21142,s.Oliver Women Grey Top,images\21142.jpg,108.13,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,Grey,Fall,Casual
39981,Gas Men Jack Grey Shoes,images\39981.jpg,19.18,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
59058,Global Desi Women Black Kurti,images\59058.jpg,66.41,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic
15377,Fila Men Lobato Navy Blue Casual Shoes,images\15377.jpg,154.45,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual
10437,Flying Machine Men HS Green Shirts,images\10437.jpg,87.5,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Green,Fall,Casual
24602,BIba Women Blue Printed Kurta,images\24602.jpg,134.67,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
32767,John Miller Men Striped White Shirt,images\32767.jpg,184.95,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,White,Summer,Formal
56222,SDL by Sweet Dreams Men Blue & Grey Pyjama Set,images\56222.jpg,123.08,1970-01-01 00:00:00,,,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,Casual
37215,United Colors of Benetton Men Grey Shirt,images\37215.jpg,121.37,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual
14097,Flying Machine Men Blue Polo Tshirts,images\14097.jpg,178.97,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
53750,ADIDAS Women Dark Grey Track Pant,images\53750.jpg,32.53,1970-01-01 00:00:00,,,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual
52682,Morellato Men Silver Dial Watch,images\52682.jpg,114.87,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Silver,Winter,Casual
15145,Arrow Sport Men Printed Navy Blue Shirts,images\15145.jpg,176.34,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
45635,Park Avenue Men White Briefs FB003,images\45635.jpg,51.36,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,White,Summer,Casual
4512,Lotto Women Osaka Grey Violet Shoe,images\4512.jpg,168.78,1970-01-01 00:00:00,,,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports
7397,Red Tape Men's Black Formal Shoe,images\7397.jpg,134.67,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
35542,Enroute Kids Girls Pink Sandals,images\35542.jpg,54.36,1970-01-01 00:00:00,,,Girls,Footwear,Sandal,Sandals,Pink,Summer,Casual
26969,Jealous 21 Women Printed White & Blue Top,images\26969.jpg,25.26,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Tops,White,Summer,Casual
51007,Enamor Black Full Figure Bra,images\51007.jpg,60.4,1970-01-01 00:00:00,,,Women,Apparel,Innerwear,Bra,Black,Summer,Casual
48916,Lucera Women Silver Pendant,images\48916.jpg,70.42,1970-01-01 00:00:00,,,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
17612,Doodle Cute Girls  Grey Tshirt,images\17612.jpg,144.97,1970-01-01 00:00:00,,,Girls,Apparel,Topwear,Tshirts,Grey,Fall,Casual
47162,Peter England Men Brown Belt,images\47162.jpg,116.56,1970-01-01 00:00:00,,,Men,Accessories,Belts,Belts,Brown,Summer,Casual
6245,UCB Men's Contrast Logo Grey T-shirt,images\6245.jpg,50.47,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
19788,U.S. Polo Assn. Men Solid Green Tshirt,images\19788.jpg,198.33,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Tshirts,Green,Winter,Casual
12360,Reid & Taylor Men Solid Black Shirts,images\12360.jpg,198.19,1970-01-01 00:00:00,,,Men,Apparel,Topwear,Shirts,Black,Fall,Formal
26155,John Miller Men Striped Grey Trousers,images\26155.jpg,99.35,1970-01-01 00:00:00,,,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal
3737,Lotto Unisex Kochi Tuskers Sovenior Purple Orange Cap,images\3737.jpg,115.4,1970-01-01 00:00:00,,,Unisex,Accessories,Headwear,Caps,Purple,Fall,Sports
42410,Basics Men White Hip Brief,images\42410.jpg,13.69,1970-01-01 00:00:00,,,Men,Apparel,Innerwear,Briefs,White,Summer,Casual
29921,Police Men Black Dial Chronograph Watch PL12777JS-02M,images\29921.jpg,70.25,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
27087,Aneri Women Egyptian Black Kurta,images\27087.jpg,175.2,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
54575,Sushilas Women Printed Maroon Kurta,images\54575.jpg,138.68,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic
32303,Q&Q Men Black Dial Watch,images\32303.jpg,87.53,1970-01-01 00:00:00,,,Men,Accessories,Watches,Watches,Black,Winter,Casual
56646,Mumbai Slang Women White Kurti,images\56646.jpg,167.25,1970-01-01 00:00:00,,,Women,Apparel,Topwear,Kurtis,White,Fall,Ethnic
5898,Puma Men Tekkies Jam Blue Shoe,images\5898.jpg,145.97,1970-01-01 00:00:00,,,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual
